src,dst,weight
annually,recurring,0.010753
annually,renew,0.010753
annually,reoccurring,0.010753
annually,repeatedly,0.010753
annually,repetitive,0.010753
annually,reunion,0.010753
annually,review,0.010753
annually,ring,0.010753
annually,rotation,0.010753
annually,round,0.010753
annually,routine,0.010753
annually,routinely,0.010753
annually,schedule,0.010753
annually,season,0.010753
annually,seasonal,0.010753
annually,shot,0.010753
annually,sun,0.010753
annually,task,0.010753
annually,tedious,0.010753
annually,traditionally,0.010753
annually,trees,0.010753
annually,tulips,0.010753
annually,wake,0.010753
annually,work,0.010753
antler,against,0.010753
antler,anteater,0.010753
antler,anti,0.010753
antler,branch,0.010753
antler,car,0.010753
antler,change,0.010753
antler,crooked,0.010753
antler,dangerous,0.010753
antler,display,0.010753
antler,game,0.010753
antler,go,0.010753
antler,gun,0.010753
antler,kill,0.010753
antler,meat,0.010753
antler,plaque,0.010753
antler,point,0.010753
antler,rack,0.010753
antler,rifle,0.010753
antler,risky,0.010753
antler,season,0.010753
antler,sharp,0.010753
antler,sheafing,0.010753
antler,showpiece,0.010753
antler,snow,0.010753
antler,software,0.010753
antler,spike,0.010753
antler,stew,0.010753
antler,taxidermy,0.010753
antler,tool,0.010753
antler,tree,0.010753
antler,wild,0.010753
anytime,american,0.010753
anytime,casual,0.010753
anytime,do,0.010753
anytime,place,0.010753
anytime,really,0.010753
anytime,relax,0.010753
anytime,relaxed,0.010753
anytime,reliable,0.010753
anytime,schedule,0.010753
anytime,sometimes,0.010753
anytime,space,0.010753
anytime,spontaneity,0.010753
anytime,sure,0.010753
anytime,thanks,0.010753
anytime,time,0.010753
anytime,together,0.010753
anytime,tomorrow,0.010753
anytime,tomory,0.010753
accusation,aggressive,0.010714
accusation,danger,0.010714
accusation,dock,0.010714
accusation,fear,0.010714
accusation,me,0.010714
accusation,name,0.010714
accusation,rape,0.010714
accusation,recuse,0.010714
accusation,remiss,0.010714
accusation,rough,0.010714
accusation,rumor,0.010714
accusation,scapegoat,0.010714
accusation,scared,0.010714
accusation,segregate,0.010714
accusation,shame,0.010714
accusation,shout,0.010714
accusation,shouting,0.010714
accusation,slander,0.010714
accusation,slur,0.010714
accusation,study,0.010714
accusation,subpoena,0.010714
accusation,tell,0.010714
accusation,testimony,0.010714
accusation,thief,0.010714
accusation,true,0.010714
accusation,yell,0.010714
actors,action,0.010714
actors,actor,0.010714
actors,adapt,0.010714
actors,agency,0.010714
actors,car,0.010714
actors,dumb,0.010714
actors,hot,0.010714
actors,poor,0.010714
actors,responsive,0.010714
actors,roles,0.010714
actors,set,0.010714
actors,show,0.010714
actors,silly,0.010714
actors,smith,0.010714
actors,star,0.010714
actors,start,0.010714
actors,story,0.010714
actors,strange,0.010714
actors,stunts,0.010714
actors,superstar,0.010714
actors,talent,0.010714
actors,terrible,0.010714
actors,tom,0.010714
actors,woman,0.010714
actors,words,0.010714
adhesive,building,0.010714
adhesive,chemistry,0.010714
adhesive,freeway,0.010714
adhesive,gun,0.010714
adhesive,join,0.010714
adhesive,liquid,0.010714
adhesive,native,0.010714
adhesive,point,0.010714
adhesive,repair,0.010714
adhesive,silicone,0.010714
adhesive,snail,0.010714
adhesive,sore,0.010714
adhesive,stamp,0.010714
adhesive,sticker,0.010714
adhesive,strips,0.010714
adhesive,strong,0.010714
adhesive,talkative,0.010714
adhesive,together,0.010714
adhesive,wall,0.010714
adhesive,wet,0.010714
adhesive,wood,0.010714
adhesive,yellow,0.010714
adversity,ache,0.010714
adversity,annoying,0.010714
adversity,friend,0.010714
adversity,good,0.010714
adversity,illness,0.010714
adversity,rebel,0.010714
adversity,renege,0.010714
adversity,resilience,0.010714
adversity,risk,0.010714
adversity,rival,0.010714
adversity,rivals,0.010714
adversity,roadblock,0.010714
adversity,sad,0.010714
adversity,sadness,0.010714
adversity,scary,0.010714
adversity,shameful,0.010714
adversity,sports,0.010714
adversity,stress,0.010714
adversity,strong,0.010714
adversity,struggles,0.010714
adversity,suicide,0.010714
adversity,terrible,0.010714
adversity,tolerance,0.010714
adversity,tragedy,0.010714
adversity,travail,0.010714
adversity,work,0.010714
advisor,additive,0.010714
advisor,advertisement,0.010714
advisor,advil,0.010714
advisor,advise,0.010714
advisor,aid,0.010714
advisor,bad,0.010714
advisor,football,0.010714
advisor,good,0.010714
advisor,hat,0.010714
advisor,research,0.010714
advisor,rove,0.010714
advisor,sage,0.010714
advisor,sales,0.010714
advisor,sense,0.010714
advisor,smart,0.010714
advisor,stroll,0.010714
advisor,suggest,0.010714
advisor,superior,0.010714
advisor,supporter,0.010714
advisor,talk,0.010714
advisor,tax,0.010714
advisor,tell,0.010714
advisor,top,0.010714
advisor,trainer,0.010714
advisor,trip,0.010714
advisor,tutor,0.010714
agree,accordance,0.010714
agree,advise,0.010714
agree,advocate,0.010714
agree,affirm,0.010714
agree,affirmative,0.010714
agree,agreeable,0.010714
agree,align,0.010714
agree,amen,0.010714
agree,amenable,0.010714
agree,amiable,0.010714
agree,argument,0.010714
agree,aye,0.010714
agree,binding,0.010714
agree,bound,0.010714
agree,calm,0.010714
agree,certain,0.010714
agree,certainly,0.010714
agree,communicate,0.010714
agree,complement,0.010714
agree,compliance,0.010714
agree,concede,0.010714
agree,conjoin,0.010714
agree,consensus,0.010714
agree,convention,0.010714
agree,cooperate,0.010714
agree,deal,0.010714
agree,decide,0.010714
agree,decision,0.010714
agree,definitely,0.010714
agree,diplomacy,0.010714
agree,discuss,0.010714
agree,enjoy,0.010714
agree,fight,0.010714
agree,friendship,0.010714
agree,get,0.010714
agree,great,0.010714
agree,happiness,0.010714
agree,hard,0.010714
agree,into,0.010714
agree,key,0.010714
agree,marry,0.010714
agree,maybe,0.010714
agree,meeting,0.010714
agree,negotiate,0.010714
agree,negotiation,0.010714
agree,nice,0.010714
agree,on,0.010714
agree,pals,0.010714
agree,peace,0.010714
agree,politeness,0.010714
agree,promise,0.010714
agree,recognize,0.010714
agree,refuse,0.010714
agree,see,0.010714
agree,sent,0.010714
agree,share,0.010714
agree,siding,0.010714
agree,sometimes,0.010714
agree,submit,0.010714
agree,subservient,0.010714
agree,suit,0.010714
agree,sweet,0.010714
agree,talk,0.010714
agree,togetherness,0.010714
agree,totally,0.010714
agree,understand,0.010714
agree,understanding,0.010714
agree,want,0.010714
agree,win,0.010714
agree,with,0.010714
agree,withhold,0.010714
alley,aisle,0.010714
alley,ancient,0.010714
alley,bar,0.010714
alley,blood,0.010714
alley,calm,0.010714
alley,cold,0.010714
alley,dirty,0.010714
alley,drive,0.010714
alley,game,0.010714
alley,gravel,0.010714
alley,home,0.010714
alley,knife,0.010714
alley,marble,0.010714
alley,noise,0.010714
alley,ramp,0.010714
alley,roadway,0.010714
alley,rob,0.010714
alley,robber,0.010714
alley,robbery,0.010714
alley,roth,0.010714
alley,rough,0.010714
alley,sally,0.010714
alley,segue,0.010714
alley,sex,0.010714
alley,shop,0.010714
alley,shortcut,0.010714
alley,side,0.010714
alley,snicker,0.010714
alley,snickleway,0.010714
alley,speakeasy,0.010714
alley,steam,0.010714
alley,superman,0.010714
alley,tier,0.010714
alley,trees,0.010714
alley,wet,0.010714
alumni,achievement,0.010714
alumni,american,0.010714
alumni,church,0.010714
alumni,friend,0.010714
alumni,respect,0.010714
alumni,returning,0.010714
alumni,rich,0.010714
alumni,sad,0.010714
alumni,scholars,0.010714
alumni,seal,0.010714
alumni,secret,0.010714
alumni,silver,0.010714
alumni,successful,0.010714
alumni,suit,0.010714
alumni,sure,0.010714
alumni,teacher,0.010714
alumni,tiff,0.010714
alumni,toga,0.010714
alumni,work,0.010714
anarchy,anti,0.010714
anarchy,bender,0.010714
anarchy,bicycle,0.010714
anarchy,child,0.010714
anarchy,company,0.010714
anarchy,crime,0.010714
anarchy,danger,0.010714
anarchy,death,0.010714
anarchy,fight,0.010714
anarchy,fun,0.010714
anarchy,hunger,0.010714
anarchy,loud,0.010714
anarchy,religion,0.010714
anarchy,rioting,0.010714
anarchy,riots,0.010714
anarchy,rock,0.010714
anarchy,rules,0.010714
anarchy,scared,0.010714
anarchy,scary,0.010714
anarchy,scum,0.010714
anarchy,skinhead,0.010714
anarchy,society,0.010714
anarchy,spiders,0.010714
anarchy,star,0.010714
anarchy,steering,0.010714
anarchy,submit,0.010714
anarchy,tattoo,0.010714
anarchy,tent,0.010714
anarchy,tirane,0.010714
ancient,aged,0.010714
ancient,aging,0.010714
ancient,ago,0.010714
ancient,anthropology,0.010714
ancient,bag,0.010714
ancient,black,0.010714
ancient,building,0.010714
ancient,car,0.010714
ancient,crack,0.010714
ancient,dark,0.010714
ancient,death,0.010714
ancient,delicate,0.010714
ancient,england,0.010714
ancient,fossil,0.010714
ancient,glide,0.010714
ancient,gross,0.010714
ancient,hang,0.010714
ancient,kid,0.010714
ancient,man,0.010714
ancient,mummy,0.010714
ancient,net,0.010714
ancient,priceless,0.010714
ancient,relic,0.010714
ancient,runes,0.010714
ancient,secrets,0.010714
ancient,share,0.010714
ancient,skeleton,0.010714
ancient,skull,0.010714
ancient,spanish,0.010714
ancient,special,0.010714
ancient,stonehenge,0.010714
ancient,structure,0.010714
ancient,text,0.010714
ancient,time,0.010714
ancient,timeless,0.010714
ancient,times,0.010714
ancient,tombs,0.010714
ancient,treasures,0.010714
ancient,used,0.010714
any,and,0.010714
any,change,0.010714
any,coffee,0.010714
any,collection,0.010714
any,food,0.010714
any,money,0.010714
any,place,0.010714
any,regardless,0.010714
any,road,0.010714
any,several,0.010714
any,shopping,0.010714
any,something,0.010714
any,them,0.010714
any,those,0.010714
any,variety,0.010714
absurd,abnormal,0.010676
absurd,about,0.010676
absurd,aloof,0.010676
absurd,annoying,0.010676
absurd,child,0.010676
absurd,custard,0.010676
absurd,people,0.010676
absurd,reality,0.010676
absurd,religion,0.010676
absurd,ridonkulous,0.010676
absurd,rush,0.010676
absurd,senseless,0.010676
absurd,shock,0.010676
absurd,smart,0.010676
absurd,surprising,0.010676
absurd,tabloids,0.010676
absurd,teeth,0.010676
absurd,word,0.010676
accomplished,achieve,0.010676
accomplished,age,0.010676
accomplished,book,0.010676
accomplished,content,0.010676
accomplished,feeling,0.010676
accomplished,read,0.010676
accomplished,recognized,0.010676
accomplished,refined,0.010676
accomplished,resourceful,0.010676
accomplished,respect,0.010676
accomplished,result,0.010676
accomplished,reward,0.010676
accomplished,satisfaction,0.010676
accomplished,school,0.010676
accomplished,singer,0.010676
accomplished,sir,0.010676
accomplished,strive,0.010676
accomplished,student,0.010676
accomplished,studied,0.010676
accomplished,surgeon,0.010676
accomplished,tall,0.010676
accomplished,tested,0.010676
accomplished,tired,0.010676
accomplished,trophy,0.010676
addictive,love,0.010676
addictive,music,0.010676
addictive,recovery,0.010676
addictive,relationship,0.010676
addictive,reliant,0.010676
addictive,resist,0.010676
addictive,scruples,0.010676
addictive,seductive,0.010676
addictive,shopping,0.010676
addictive,smoke,0.010676
addictive,starve,0.010676
addictive,sweet,0.010676
addictive,sweets,0.010676
addictive,tea,0.010676
addictive,television,0.010676
addictive,temptation,0.010676
addictive,tv,0.010676
adultery,good,0.010676
adultery,house,0.010676
adultery,hurt,0.010676
adultery,love,0.010676
adultery,money,0.010676
adultery,movie,0.010676
adultery,red,0.010676
adultery,retarded,0.010676
adultery,revolt,0.010676
adultery,sad,0.010676
adultery,scorn,0.010676
adultery,scum,0.010676
adultery,shame,0.010676
adultery,slavery,0.010676
adultery,slut,0.010676
adultery,spouse,0.010676
adultery,steal,0.010676
adultery,tar,0.010676
adultery,traitor,0.010676
aftershave,bad,0.010676
aftershave,pain,0.010676
aftershave,product,0.010676
aftershave,relaxing,0.010676
aftershave,rub,0.010676
aftershave,scented,0.010676
aftershave,sex,0.010676
aftershave,soft,0.010676
aftershave,spicy,0.010676
aftershave,splash,0.010676
aftershave,stinging,0.010676
aftershave,stubble,0.010676
aftershave,stubbly,0.010676
aftershave,sun,0.010676
aftershave,sweet,0.010676
aftershave,toilet,0.010676
alcoholism,aggression,0.010676
alcoholism,death,0.010676
alcoholism,man,0.010676
alcoholism,pain,0.010676
alcoholism,rehabilitation,0.010676
alcoholism,spirits,0.010676
alcoholism,std,0.010676
alcoholism,strength,0.010676
alcoholism,struggle,0.010676
alcoholism,stupid,0.010676
alcoholism,tim,0.010676
alcoholism,tired,0.010676
alcoholism,tragedy,0.010676
alcoholism,trapped,0.010676
alcoholism,trucker,0.010676
alcoholism,tv,0.010676
annihilate,abandon,0.010676
annihilate,aliens,0.010676
annihilate,ants,0.010676
annihilate,bible,0.010676
annihilate,break,0.010676
annihilate,breathe,0.010676
annihilate,burn,0.010676
annihilate,desert,0.010676
annihilate,eat,0.010676
annihilate,empty,0.010676
annihilate,finish,0.010676
annihilate,gone,0.010676
annihilate,movie,0.010676
annihilate,pain,0.010676
annihilate,rats,0.010676
annihilate,rid,0.010676
annihilate,ship,0.010676
annihilate,shooting,0.010676
annihilate,slaughter,0.010676
annihilate,smash,0.010676
annihilate,smite,0.010676
annihilate,suffering,0.010676
annihilate,suffocate,0.010676
annihilate,thread,0.010676
annihilate,torture,0.010676
annihilate,total,0.010676
annihilate,toxic,0.010676
annihilate,violent,0.010676
annihilate,win,0.010676
annihilate,word,0.010676
annoying,aardvark,0.010676
annoying,anger,0.010676
annoying,angry,0.010676
annoying,animal,0.010676
annoying,annoy,0.010676
annoying,annoyance,0.010676
annoying,arduous,0.010676
annoying,avoid,0.010676
annoying,away,0.010676
annoying,awful,0.010676
annoying,baby,0.010676
annoying,backwards,0.010676
annoying,bacon,0.010676
annoying,bastard,0.010676
annoying,bitch,0.010676
annoying,boss,0.010676
annoying,bothering,0.010676
annoying,boy,0.010676
annoying,brats,0.010676
annoying,cellphone,0.010676
annoying,chore,0.010676
annoying,clean,0.010676
annoying,conflict,0.010676
annoying,coworker,0.010676
annoying,disgusting,0.010676
annoying,disrespectful,0.010676
annoying,distraction,0.010676
annoying,dull,0.010676
annoying,dumb,0.010676
annoying,dump,0.010676
annoying,facebook,0.010676
annoying,flies,0.010676
annoying,fly,0.010676
annoying,friends,0.010676
annoying,frustrated,0.010676
annoying,girlfriend,0.010676
annoying,girls,0.010676
annoying,gnat,0.010676
annoying,grating,0.010676
annoying,habit,0.010676
annoying,hangnail,0.010676
annoying,headache,0.010676
annoying,human,0.010676
annoying,idiot,0.010676
annoying,insect,0.010676
annoying,insects,0.010676
annoying,intolerable,0.010676
annoying,irritate,0.010676
annoying,irritation,0.010676
annoying,itch,0.010676
annoying,jersey,0.010676
annoying,lady,0.010676
annoying,laugh,0.010676
annoying,lies,0.010676
annoying,long,0.010676
annoying,loser,0.010676
annoying,me,0.010676
annoying,midge,0.010676
annoying,moron,0.010676
annoying,muck,0.010676
annoying,nails,0.010676
annoying,nerves,0.010676
annoying,oink,0.010676
annoying,pesky,0.010676
annoying,problematic,0.010676
annoying,religion,0.010676
annoying,repeating,0.010676
annoying,rude,0.010676
annoying,saying,0.010676
annoying,screaming,0.010676
annoying,scrunch,0.010676
annoying,sensitive,0.010676
annoying,shitty,0.010676
annoying,siblings,0.010676
annoying,sick,0.010676
annoying,smelly,0.010676
annoying,sneer,0.010676
annoying,stress,0.010676
annoying,suffering,0.010676
annoying,talking,0.010676
annoying,tantrums,0.010676
annoying,task,0.010676
annoying,teasing,0.010676
annoying,teenagers,0.010676
annoying,tic,0.010676
annoying,tired,0.010676
annoying,tiring,0.010676
annoying,tits,0.010676
annoying,traffic,0.010676
annoying,trying,0.010676
annoying,universe,0.010676
annoying,unpleasant,0.010676
annoying,unyielding,0.010676
annoying,upset,0.010676
annoying,vacuum,0.010676
annoying,waiting,0.010676
annoying,weather,0.010676
annoying,whining,0.010676
annoying,wife,0.010676
annoying,work,0.010676
answers,answer,0.010676
answers,read,0.010676
answers,reasoning,0.010676
answers,relationship,0.010676
answers,relief,0.010676
answers,religion,0.010676
answers,respond,0.010676
answers,result,0.010676
answers,satisfaction,0.010676
answers,satisfies,0.010676
answers,school,0.010676
answers,science,0.010676
answers,scores,0.010676
answers,sentence,0.010676
answers,sentences,0.010676
answers,solves,0.010676
answers,speak,0.010676
answers,spelling,0.010676
answers,students,0.010676
answers,submissions,0.010676
answers,survey,0.010676
answers,tells,0.010676
answers,the,0.010676
answers,thoughts,0.010676
abbey,abnormal,0.010638
abbey,bank,0.010638
abbey,building,0.010638
abbey,cell,0.010638
abbey,cheese,0.010638
abbey,hall,0.010638
abbey,mouse,0.010638
abbey,reading,0.010638
abbey,robes,0.010638
abbey,romney,0.010638
abbey,rose,0.010638
abbey,sacred,0.010638
abbey,silence,0.010638
abbey,sinecure,0.010638
abbey,sister,0.010638
abbey,solemn,0.010638
abbey,solitude,0.010638
abbey,steeple,0.010638
abbey,tabby,0.010638
abbey,tinter,0.010638
abbey,tourist,0.010638
abbey,tower,0.010638
abbey,town,0.010638
abbey,yellow,0.010638
absorbent,radiation,0.010638
absorbent,rag,0.010638
absorbent,repellent,0.010638
absorbent,sham,0.010638
absorbent,shamwow,0.010638
absorbent,skin,0.010638
absorbent,slimy,0.010638
absorbent,sloth,0.010638
absorbent,soft,0.010638
absorbent,sop,0.010638
absorbent,spill,0.010638
absorbent,spills,0.010638
absorbent,splatter,0.010638
absorbent,sponges,0.010638
absorbent,spongy,0.010638
absorbent,string,0.010638
absorbent,sucks,0.010638
absorbent,super,0.010638
absorbent,sweat,0.010638
absorbent,tampons,0.010638
absorbent,think,0.010638
absorbent,thirsty,0.010638
absorbent,tough,0.010638
admission,failure,0.010638
admission,love,0.010638
admission,reception,0.010638
admission,red,0.010638
admission,reveal,0.010638
admission,right,0.010638
admission,rules,0.010638
admission,s,0.010638
admission,seat,0.010638
admission,sill,0.010638
admission,skunk,0.010638
admission,sports,0.010638
admission,submission,0.010638
admission,submit,0.010638
admission,success,0.010638
admission,surrender,0.010638
admission,tell,0.010638
admission,tuition,0.010638
aim,ahead,0.010638
aim,ambition,0.010638
aim,kill,0.010638
aim,miss,0.010638
aim,object,0.010638
aim,reach,0.010638
aim,release,0.010638
aim,roundels,0.010638
aim,scope,0.010638
aim,set,0.010638
aim,shot,0.010638
aim,specific,0.010638
aim,spoon,0.010638
aim,standards,0.010638
aim,straight,0.010638
aim,success,0.010638
aim,task,0.010638
aim,trigger,0.010638
aim,try,0.010638
alive,ache,0.010638
alive,animate,0.010638
alive,avalanche,0.010638
alive,aware,0.010638
alive,be,0.010638
alive,beating,0.010638
alive,cat,0.010638
alive,coffin,0.010638
alive,cold,0.010638
alive,come,0.010638
alive,concert,0.010638
alive,conscious,0.010638
alive,content,0.010638
alive,corpse,0.010638
alive,creature,0.010638
alive,cuts,0.010638
alive,dna,0.010638
alive,electricity,0.010638
alive,excited,0.010638
alive,existential,0.010638
alive,feeling,0.010638
alive,fit,0.010638
alive,flavor,0.010638
alive,freak,0.010638
alive,gardening,0.010638
alive,genitals,0.010638
alive,glad,0.010638
alive,grave,0.010638
alive,great,0.010638
alive,green,0.010638
alive,growing,0.010638
alive,growth,0.010638
alive,guitar,0.010638
alive,hand,0.010638
alive,happiness,0.010638
alive,health,0.010638
alive,heartbeat,0.010638
alive,hospital,0.010638
alive,joy,0.010638
alive,love,0.010638
alive,migraine,0.010638
alive,nature,0.010638
alive,new,0.010638
alive,now,0.010638
alive,okay,0.010638
alive,older,0.010638
alive,person,0.010638
alive,plants,0.010638
alive,portal,0.010638
alive,pulse,0.010638
alive,responsive,0.010638
alive,resurrection,0.010638
alive,running,0.010638
alive,sadness,0.010638
alive,schroedinger,0.010638
alive,seize,0.010638
alive,sentient,0.010638
alive,simple,0.010638
alive,smiling,0.010638
alive,snow,0.010638
alive,spontaneous,0.010638
alive,still,0.010638
alive,sublime,0.010638
alive,suicide,0.010638
alive,summer,0.010638
alive,sun,0.010638
alive,survive,0.010638
alive,thankful,0.010638
alive,thread,0.010638
alive,time,0.010638
alive,undead,0.010638
alive,virus,0.010638
alive,vital,0.010638
alive,vitality,0.010638
alive,vivacious,0.010638
alive,wanted,0.010638
alive,water,0.010638
alive,wondering,0.010638
alive,wounds,0.010638
alive,young,0.010638
alive,youth,0.010638
alive,zombies,0.010638
alphabet,abs,0.010638
alphabet,cat,0.010638
alphabet,class,0.010638
alphabet,crackers,0.010638
alphabet,egypt,0.010638
alphabet,game,0.010638
alphabet,green,0.010638
alphabet,read,0.010638
alphabet,rhyme,0.010638
alphabet,roman,0.010638
alphabet,scrabble,0.010638
alphabet,seize,0.010638
alphabet,sequence,0.010638
alphabet,shapes,0.010638
alphabet,sign,0.010638
alphabet,signifier,0.010638
alphabet,sing,0.010638
alphabet,spaghetti,0.010638
alphabet,stage,0.010638
alphabet,stew,0.010638
alphabet,street,0.010638
alphabet,system,0.010638
alphabet,teachers,0.010638
alphabet,to,0.010638
alternative,almost,0.010638
alternative,bad,0.010638
alternative,color,0.010638
alternative,fuel,0.010638
alternative,good,0.010638
alternative,irregular,0.010638
alternative,me,0.010638
alternative,new,0.010638
alternative,odd,0.010638
alternative,outside,0.010638
alternative,pick,0.010638
alternative,pop,0.010638
alternative,reality,0.010638
alternative,scene,0.010638
alternative,school,0.010638
alternative,secondary,0.010638
alternative,seldom,0.010638
alternative,select,0.010638
alternative,separate,0.010638
alternative,soccer,0.010638
alternative,source,0.010638
alternative,subsequent,0.010638
alternative,tattoo,0.010638
alternative,test,0.010638
alternative,traffic,0.010638
alternative,two,0.010638
alternative,work,0.010638
amateur,annoying,0.010638
amateur,early,0.010638
amateur,love,0.010638
amateur,music,0.010638
amateur,reputation,0.010638
amateur,rook,0.010638
amateur,rubbish,0.010638
amateur,skill,0.010638
amateur,sportsman,0.010638
amateur,start,0.010638
amateur,student,0.010638
amateur,teen,0.010638
amateur,tennis,0.010638
amateur,trainee,0.010638
amateur,trials,0.010638
amazement,a,0.010638
amazement,feeling,0.010638
amazement,good,0.010638
amazement,rare,0.010638
amazement,serendipity,0.010638
amazement,smile,0.010638
amazement,spectacular,0.010638
amazement,speculation,0.010638
amazement,splendid,0.010638
amazement,star,0.010638
amazement,starry,0.010638
amazement,stars,0.010638
amazement,stupefied,0.010638
amazement,sun,0.010638
amazement,thesaurus,0.010638
ambition,accomplish,0.010638
ambition,achieve,0.010638
ambition,achiever,0.010638
ambition,aggressive,0.010638
ambition,ahead,0.010638
ambition,ambitious,0.010638
ambition,anger,0.010638
ambition,art,0.010638
ambition,aspiration,0.010638
ambition,blonde,0.010638
ambition,business,0.010638
ambition,caesar,0.010638
ambition,certificate,0.010638
ambition,challenge,0.010638
ambition,character,0.010638
ambition,clever,0.010638
ambition,climb,0.010638
ambition,climber,0.010638
ambition,climbing,0.010638
ambition,company,0.010638
ambition,competition,0.010638
ambition,competitive,0.010638
ambition,determination,0.010638
ambition,determine,0.010638
ambition,determined,0.010638
ambition,driving,0.010638
ambition,eagerness,0.010638
ambition,effort,0.010638
ambition,energy,0.010638
ambition,evil,0.010638
ambition,exhaustion,0.010638
ambition,expectancy,0.010638
ambition,fame,0.010638
ambition,first,0.010638
ambition,focused,0.010638
ambition,force,0.010638
ambition,frog,0.010638
ambition,fuel,0.010638
ambition,full,0.010638
ambition,game,0.010638
ambition,glamour,0.010638
ambition,good,0.010638
ambition,great,0.010638
ambition,growth,0.010638
ambition,hate,0.010638
ambition,huge,0.010638
ambition,important,0.010638
ambition,life,0.010638
ambition,luxury,0.010638
ambition,me,0.010638
ambition,nonstop,0.010638
ambition,overrated,0.010638
ambition,perceive,0.010638
ambition,plans,0.010638
ambition,politician,0.010638
ambition,politics,0.010638
ambition,possibilities,0.010638
ambition,powerful,0.010638
ambition,pride,0.010638
ambition,priority,0.010638
ambition,prize,0.010638
ambition,profession,0.010638
ambition,purpose,0.010638
ambition,pushy,0.010638
ambition,rise,0.010638
ambition,ruler,0.010638
ambition,sadness,0.010638
ambition,scholar,0.010638
ambition,selfish,0.010638
ambition,serious,0.010638
ambition,sin,0.010638
ambition,slytherin,0.010638
ambition,smart,0.010638
ambition,somewhere,0.010638
ambition,sport,0.010638
ambition,striving,0.010638
ambition,strong,0.010638
ambition,study,0.010638
ambition,succeed,0.010638
ambition,talent,0.010638
ambition,target,0.010638
ambition,thorough,0.010638
ambition,tired,0.010638
ambition,trying,0.010638
ambition,unachievable,0.010638
ambition,undertaking,0.010638
ambition,unkind,0.010638
ambition,value,0.010638
ambition,wants,0.010638
ambition,wish,0.010638
ambition,worthwhile,0.010638
ambition,young,0.010638
amuse,abuse,0.010638
amuse,animate,0.010638
amuse,charm,0.010638
amuse,consider,0.010638
amuse,food,0.010638
amuse,freedom,0.010638
amuse,fruit,0.010638
amuse,interesting,0.010638
amuse,please,0.010638
amuse,read,0.010638
amuse,sarcasm,0.010638
amuse,smart,0.010638
amuse,smirk,0.010638
amuse,stimulate,0.010638
amuse,talent,0.010638
amuse,thoughtful,0.010638
amuse,tickle,0.010638
amuse,tolerant,0.010638
amuse,twinkle,0.010638
accuracy,aaron,0.010601
accuracy,ability,0.010601
accuracy,absolute,0.010601
accuracy,accountant,0.010601
accuracy,accurate,0.010601
accuracy,answer,0.010601
accuracy,archer,0.010601
accuracy,arrow,0.010601
accuracy,arrows,0.010601
accuracy,car,0.010601
accuracy,care,0.010601
accuracy,check,0.010601
accuracy,clear,0.010601
accuracy,clever,0.010601
accuracy,cod,0.010601
accuracy,coinage,0.010601
accuracy,concise,0.010601
accuracy,contest,0.010601
accuracy,count,0.010601
accuracy,counting,0.010601
accuracy,data,0.010601
accuracy,diligence,0.010601
accuracy,direct,0.010601
accuracy,effectiveness,0.010601
accuracy,efficient,0.010601
accuracy,expertise,0.010601
accuracy,fact,0.010601
accuracy,facts,0.010601
accuracy,factual,0.010601
accuracy,fluency,0.010601
accuracy,genius,0.010601
accuracy,georgia,0.010601
accuracy,grade,0.010601
accuracy,gun,0.010601
accuracy,hit,0.010601
accuracy,honesty,0.010601
accuracy,intelligent,0.010601
accuracy,judgement,0.010601
accuracy,keep,0.010601
accuracy,letters,0.010601
accuracy,mark,0.010601
accuracy,maths,0.010601
accuracy,measurement,0.010601
accuracy,mistake,0.010601
accuracy,nail,0.010601
accuracy,neat,0.010601
accuracy,needle,0.010601
accuracy,pedant,0.010601
accuracy,percentage,0.010601
accuracy,performance,0.010601
accuracy,proper,0.010601
accuracy,punctual,0.010601
accuracy,recall,0.010601
accuracy,reliability,0.010601
accuracy,research,0.010601
accuracy,richy,0.010601
accuracy,rifle,0.010601
accuracy,safe,0.010601
accuracy,school,0.010601
accuracy,search,0.010601
accuracy,significant,0.010601
accuracy,silence,0.010601
accuracy,specificity,0.010601
accuracy,tenacious,0.010601
accuracy,tolerance,0.010601
accuracy,true,0.010601
accuracy,typewriter,0.010601
accuracy,valid,0.010601
accuracy,weapon,0.010601
accuracy,words,0.010601
accuracy,wrong,0.010601
accuracy,yes,0.010601
ace,a,0.010601
ace,accomplish,0.010601
ace,base,0.010601
ace,bomber,0.010601
ace,cast,0.010601
ace,death,0.010601
ace,doctor,0.010601
ace,dog,0.010601
ace,fate,0.010601
ace,hockey,0.010601
ace,ice,0.010601
ace,paper,0.010601
ace,pass,0.010601
ace,plane,0.010601
ace,pocket,0.010601
ace,rare,0.010601
ace,red,0.010601
ace,shape,0.010601
ace,single,0.010601
ace,skilled,0.010601
ace,skillful,0.010601
ace,squad,0.010601
ace,star,0.010601
ace,straight,0.010601
ace,studies,0.010601
ace,sweet,0.010601
ace,taxes,0.010601
ace,test,0.010601
ace,the,0.010601
ace,topper,0.010601
ace,trumps,0.010601
ace,twenty,0.010601
acquire,add,0.010601
acquire,agree,0.010601
acquire,aids,0.010601
acquire,aquarium,0.010601
acquire,assume,0.010601
acquire,attain,0.010601
acquire,avarice,0.010601
acquire,b,0.010601
acquire,borrow,0.010601
acquire,bring,0.010601
acquire,capitalism,0.010601
acquire,captured,0.010601
acquire,car,0.010601
